id,ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,roof_style,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmt_unf_sf,heating_qc,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,garage_cond,wood_deck_sf,mo_sold,yr_sold,saleprice,house_age,with_porch,remod/add,big_house,exterior
490,80,RL,62.0,8.955577146281511,0,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,5,1999,Gable,None,0.0,3,TA,PConc,4,1,Unf,0.0,5.953243334287785,5,6.652863029353347,6.48768401848461,7.266128779556451,0.0,2,1,3,3,1,3,BuiltIn,RFn,400.0,TA,0.0,3,2009,11.957611286231675,2.3978952727983707,0,1,0,Vinyl
542,20,RL,60.0,9.429556219952412,0,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,5,5,2003,Gable,None,0.0,3,TA,PConc,4,1,GLQ,6.729824070489475,5.631211781821365,5,7.016609683894219,0.0,7.016609683894219,1.0,2,0,3,4,0,0,Detchd,Unf,576.0,TA,0.0,6,2009,11.938193200374572,1.9459101490553132,1,1,0,Vinyl
973,120,RM,0.0,8.412054873292933,0,Lvl,FR2,Mitchel,Norm,TwnhsE,1Story,6,5,1999,Hip,BrkFace,6.054439346269371,3,TA,PConc,5,1,GLQ,6.784457062637643,5.834810737062605,5,7.110696122978827,0.0,7.110696122978827,1.0,2,0,2,3,0,0,Attchd,Fin,402.0,TA,0.0,6,2009,12.013700752882718,2.3978952727983707,1,0,0,Vinyl
1012,60,RL,77.0,9.323579767582693,1,Lvl,Inside,StoneBr,Norm,1Fam,2Story,9,5,2005,Hip,BrkFace,5.5053315359323625,4,TA,PConc,4,1,Unf,0.0,7.023758954738443,5,7.034387929915503,7.223295679562314,7.826044013518965,0.0,2,1,4,5,1,4,BuiltIn,Fin,656.0,TA,4.976733742420574,6,2008,12.691580461311874,1.3862943611198906,1,1,0,Vinyl
2218,190,RL,79.0,8.735846677457582,1,Lvl,Inside,Crawfor,Norm,2fmCon,1.5Fin,5,5,1941,Gable,None,0.0,3,TA,CBlock,3,1,LwQ,6.280395838960195,5.278114659230517,5,6.634633357861686,6.39024066706535,7.212294468500341,0.0,2,0,3,3,0,0,Detchd,Unf,528.0,TA,0.0,10,2007,11.84939770159144,4.204692619390966,1,1,0,Vinyl
2033,80,RM,120.0,9.488047863280759,0,Lvl,Corner,IDOTRR,Norm,1Fam,SLvl,6,6,1963,Gable,BrkFace,5.459585514144159,3,TA,CBlock,3,1,BLQ,5.929589143389895,5.905361848054571,2,7.311886164077165,6.682108597449809,7.738488122494646,0.0,3,0,5,3,1,4,Attchd,Unf,658.0,TA,0.0,4,2007,12.218495165528731,3.8066624897703196,1,0,0,Wood
1071,120,RL,65.0,9.079092085366229,0,Lvl,Corner,NridgHt,Norm,TwnhsE,1Story,9,5,2008,Hip,BrkFace,6.642486801367256,5,TA,PConc,5,1,GLQ,7.340186835320115,5.093750200806762,5,7.440146680662688,0.0,7.440146680662688,1.0,1,1,1,5,1,4,Attchd,Fin,1052.0,TA,0.0,10,2008,12.813917896253697,0.0,1,0,0,Metal
1583,80,RL,85.0,9.23024103368252,0,Lvl,Inside,Timber,Norm,1Fam,SLvl,6,5,1988,Gable,BrkFace,5.393627546352362,4,TA,CBlock,4,3,GLQ,6.664409020350408,6.520621127558696,5,7.31986492980897,0.0,7.31986492980897,1.0,2,0,3,4,1,2,Attchd,RFn,600.0,TA,5.41610040220442,8,2008,12.072541252905651,3.044522437723423,0,1,0,Wood
2858,70,RL,60.0,9.164401140034737,1,Lvl,Corner,Crawfor,Norm,1Fam,2Story,7,5,1915,Gable,None,0.0,3,TA,BrkTil,3,1,ALQ,5.37989735354046,6.293419278846481,4,6.8690144506657065,6.6293632534374485,7.4489161025442,1.0,1,0,3,4,1,4,Detchd,Unf,642.0,TA,0.0,2,2006,11.84939770159144,4.5217885770490405,1,1,0,Wood
2265,20,RL,42.0,9.243001154215731,0,Lvl,CulDSac,Timber,Norm,1Fam,1Story,7,7,1985,Gable,None,0.0,3,TA,CBlock,4,1,ALQ,5.375278407684165,6.878326468291325,4,7.123672785204607,0.0,7.123672785204607,0.0,2,0,3,4,0,0,Attchd,Unf,528.0,TA,5.4510384535657,7,2007,12.066810578196666,3.1354942159291497,0,0,0,Wood
1088,80,RL,59.0,9.168267595554275,1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,5,2005,Gable,Stone,5.209486152841421,4,TA,PConc,4,4,GLQ,6.486160788944089,5.308267697401205,5,7.062191632286556,0.0,7.062191632286556,1.0,2,0,2,4,0,0,Attchd,Fin,400.0,TA,5.3612921657094255,7,2008,12.154779351142624,1.3862943611198906,0,0,0,Vinyl
698,70,RM,90.0,9.200391041122515,0,Lvl,Corner,OldTown,Norm,1Fam,2Story,5,8,1910,Gable,None,0.0,4,TA,CBlock,3,1,Unf,0.0,6.22455842927536,5,6.639875833826536,6.55250788703459,7.289610521451167,0.0,2,0,3,3,0,0,None,None,0.0,None,0.0,3,2009,11.76756768334381,4.605170185988092,1,1,0,Vinyl
1896,20,RL,0.0,9.99893408668014,0,Lvl,Corner,NAmes,Norm,1Fam,1Story,6,7,1959,Gable,BrkFace,4.919980925828125,3,Gd,CBlock,3,2,ALQ,7.234898420314831,5.332718793265369,4,7.410347097821024,0.0,7.410347097821024,1.0,1,1,3,4,1,4,Attchd,RFn,510.0,TA,0.0,7,2007,12.206072645530174,3.8918202981106265,1,1,0,Metal
628,60,RL,100.0,9.472781556562168,0,Lvl,Corner,NAmes,Norm,1Fam,2Story,6,6,1968,Gable,BrkFace,6.3578422665081,3,Gd,CBlock,4,1,Rec,6.1070228877422545,6.1070228877422545,3,7.075808863978387,6.8679744089702925,7.669961995473577,0.0,2,1,4,4,1,4,Attchd,Fin,509.0,TA,0.0,6,2009,12.173032791451973,3.7376696182833684,1,0,0,Vinyl
1212,20,RL,75.0,9.018089684104343,0,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,7,1964,Hip,Stone,5.564520407322694,3,TA,CBlock,4,1,Rec,6.669498089857879,5.723585101952381,5,6.996681488176539,0.0,6.996681488176539,1.0,1,0,3,3,0,0,Attchd,RFn,504.0,Gd,0.0,7,2008,11.884489021402711,3.8066624897703196,0,0,0,Wood
2864,50,RL,81.0,9.008346579384707,1,Lvl,Inside,Crawfor,Norm,1Fam,1.5Fin,7,7,1929,Gable,BrkFace,5.602118820879701,4,Gd,BrkTil,3,1,ALQ,6.267200548541362,6.208590026096629,5,7.023758954738443,6.309918278226516,7.421775793644647,0.0,2,0,4,3,1,4,Detchd,Unf,451.0,TA,0.0,2,2006,12.292250341771226,4.356708826689592,0,1,0,Mix
2740,20,RL,80.0,9.396736947923277,0,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,6,1952,Gable,BrkFace,5.4510384535657,3,TA,Slab,0,0,None,0.0,0.0,4,7.305860032684009,0.0,7.305860032684009,0.0,1,0,3,3,1,5,Attchd,RFn,569.0,TA,0.0,4,2006,11.813030057420567,4.007333185232471,1,1,0,Wood
2560,20,RL,89.0,9.2927495082169,0,Lvl,Corner,NAmes,Feedr,1Fam,1Story,5,6,1952,Gable,Stone,5.017279836814924,3,Gd,CBlock,3,2,LwQ,3.713572066704308,7.247792581767846,5,7.393263094763838,0.0,7.393263094763838,1.0,1,0,2,3,1,4,Attchd,RFn,240.0,TA,0.0,7,2006,11.894780707439258,4.007333185232471,1,0,0,Wood
1716,120,RL,61.0,8.933004591578547,1,Lvl,Corner,NridgHt,Norm,TwnhsE,1Story,6,5,2005,Gable,Stone,5.54907608489522,4,TA,PConc,4,3,ALQ,3.044522437723423,7.202661196523238,5,7.217443431696533,0.0,7.217443431696533,0.0,2,0,2,4,1,4,Attchd,RFn,460.0,TA,5.262690188904886,6,2007,12.17921519136029,1.0986122886681098,1,1,0,Vinyl
1130,20,FV,62.0,8.922791623969637,0,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2007,Gable,Stone,5.351858133476067,4,TA,PConc,4,1,GLQ,6.805722553416985,5.75890177387728,5,7.105786129481271,0.0,7.105786129481271,1.0,2,0,2,4,0,0,Attchd,Fin,462.0,TA,5.1298987149230735,4,2008,12.347346487886606,0.6931471805599453,1,1,0,Mix
201,30,RM,51.0,8.71948076085107,0,Lvl,Inside,OldTown,Artery,1Fam,1Story,6,5,1923,Gable,None,0.0,3,TA,BrkTil,2,1,ALQ,6.8679744089702925,5.10594547390058,3,6.974478911025045,0.0,6.974478911025045,1.0,1,0,2,3,1,4,Detchd,Unf,288.0,TA,0.0,3,2010,11.603679828238693,4.477336814478207,1,1,0,Wood
2886,20,RL,69.0,10.068196582013169,1,Lvl,Inside,Mitchel,Norm,1Fam,1Story,6,6,1979,Gable,None,0.0,3,TA,CBlock,4,4,GLQ,6.655440350367647,6.745236349484363,3,7.3938782901077555,0.0,7.3938782901077555,0.0,2,0,3,2,1,3,Attchd,Fin,576.0,TA,4.919980925828125,9,2006,12.398756989359676,3.332204510175204,1,0,0,Wood
2328,160,RL,44.0,8.576781982827894,1,Lvl,Inside,StoneBr,Norm,TwnhsE,2Story,7,7,1987,Gable,None,0.0,4,Gd,PConc,4,1,GLQ,6.206575926724928,5.872117789475416,4,6.970730078143525,6.556778356158042,7.477604243197589,1.0,2,0,2,4,1,3,Attchd,RFn,504.0,TA,6.091309882077698,6,2006,12.384218830913648,2.995732273553991,1,0,0,Wood
2583,20,RL,70.0,8.998754769495703,0,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,8,1954,Hip,BrkFace,5.176149732573829,3,Gd,CBlock,3,1,ALQ,6.715383386334681,5.424950017481403,5,6.957497370876951,0.0,6.957497370876951,1.0,1,0,3,4,0,0,Attchd,RFn,286.0,TA,0.0,6,2006,11.957611286231675,3.970291913552122,0,1,0,Wood
1206,20,RL,77.0,9.058819564334941,1,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,6,1957,Hip,None,0.0,3,TA,CBlock,3,1,Rec,5.666426688112432,6.429719478039138,5,6.811244378601294,0.0,6.811244378601294,0.0,1,0,3,3,0,0,Detchd,Unf,352.0,TA,0.0,7,2008,11.59917655301345,3.9512437185814275,0,0,0,Metal
2242,50,RM,64.0,9.311813340906816,0,Lvl,Corner,IDOTRR,Norm,1Fam,1.5Fin,2,4,1939,Gable,None,0.0,3,TA,BrkTil,0,0,None,0.0,0.0,5,6.46302945692067,0.0,6.740519359606223,0.0,1,0,1,3,0,0,Detchd,Unf,256.0,Fa,3.8918202981106265,3,2007,11.128791227563893,4.23410650459726,0,1,1,Metal
1105,60,RL,0.0,9.386811515091962,1,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,8,7,1995,Gable,BrkFace,6.1463292576688975,4,TA,PConc,4,3,Unf,0.0,7.1252830915107115,5,7.132497551660044,7.1316985104669115,7.824845691026856,0.0,2,1,4,4,1,3,Attchd,RFn,751.0,TA,5.262690188904886,6,2008,12.577636201962656,2.6390573296152584,1,0,0,Vinyl
121,20,RL,90.0,9.200391041122515,0,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,5,1966,Hip,None,0.0,3,TA,PConc,4,1,BLQ,6.966024187106113,5.017279836814924,4,7.098375638590786,0.0,7.098375638590786,1.0,1,0,3,3,0,0,Attchd,RFn,504.0,TA,0.0,4,2010,11.976659481202368,3.8066624897703196,1,0,0,Wood
1223,70,RL,50.0,8.49351506406166,1,Bnk,Inside,BrkSide,RRAn,1Fam,2Story,4,7,1937,Gable,None,0.0,3,TA,PConc,3,1,Rec,4.795790545596741,5.43372200355424,3,6.118097198041348,6.118097198041348,6.810142450115136,0.0,1,0,2,3,0,0,Basment,Unf,231.0,TA,0.0,9,2008,11.37366339763672,4.276666119016055,0,1,0,Metal
265,20,RL,0.0,9.343471684579365,0,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,5,2001,Gable,BrkFace,6.173786103901937,4,TA,PConc,4,3,GLQ,7.214504414151143,5.4116460518550396,5,7.379008127628304,0.0,7.379008127628304,1.0,2,0,3,4,1,3,Attchd,RFn,670.0,TA,5.198497031265826,5,2010,12.513557345278134,2.302585092994046,0,1,0,Vinyl
2813,20,RL,65.0,9.079434102128383,0,Lvl,FR2,CollgCr,Norm,1Fam,1Story,7,5,2005,Gable,None,0.0,4,TA,PConc,4,2,GLQ,6.904750769961838,5.831882477283517,5,7.198183577101943,0.0,7.198183577101943,1.0,2,0,3,4,0,0,Attchd,Unf,502.0,TA,4.919980925828125,9,2006,12.196022309676673,0.6931471805599453,1,1,0,Vinyl
1294,50,RM,63.0,8.93971205409023,0,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,4,6,1940,Gable,None,0.0,3,Gd,BrkTil,3,1,Unf,0.0,6.687108607866515,4,6.999422467507961,6.331501849893691,7.4127640174265625,0.0,2,0,2,3,0,0,Detchd,Unf,440.0,TA,5.236441962829949,5,2008,11.688255974575329,4.23410650459726,0,1,0,Metal
2745,20,RL,77.0,9.028338763993148,0,Lvl,Corner,Edwards,Norm,1Fam,1Story,5,5,1954,Gable,None,0.0,3,TA,Slab,0,0,None,0.0,0.0,4,7.025538314638521,0.0,7.025538314638521,0.0,1,0,3,3,1,4,None,None,0.0,None,0.0,4,2006,11.440354772135393,3.970291913552122,1,0,0,Wood
1094,60,RL,71.0,9.014447135152134,1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2000,Gable,BrkFace,6.473890696352274,4,TA,PConc,4,3,GLQ,6.300785794663244,6.0844994130751715,5,6.9167150203536085,6.785587645007929,7.545918151209323,0.0,2,1,3,3,1,3,Attchd,RFn,431.0,TA,4.6913478822291435,7,2008,12.331603367977383,2.1972245773362196,0,1,0,Vinyl
651,190,RL,107.0,9.270117576012044,1,Bnk,Corner,OldTown,Artery,2fmCon,2Story,3,5,1900,Gable,None,0.0,3,TA,CBlock,2,2,BLQ,6.089044875446846,6.289715570908998,3,6.922643891475888,6.530877627725885,7.438383530044307,1.0,2,0,3,3,0,0,CarPort,Unf,420.0,Fa,0.0,8,2009,11.461632170582678,4.700480365792417,1,1,0,Wood
198,50,RM,50.0,8.699681400989514,0,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,7,1948,Gable,None,0.0,3,TA,CBlock,3,1,Rec,5.707110264748875,6.175867270105761,3,6.660575149839686,6.456769655572163,7.256297239690681,0.0,1,1,3,3,0,0,Detchd,Unf,312.0,TA,5.402677381872279,3,2010,11.848683160653573,4.143134726391533,1,1,0,Wood
131,30,RL,55.0,8.585038738311304,1,Lvl,Inside,BrkSide,Norm,1Fam,1Story,3,2,1940,Gable,None,0.0,3,Po,CBlock,3,1,Unf,0.0,6.591673732008658,5,7.175489713624222,0.0,7.175489713624222,0.0,1,0,3,2,0,0,None,None,0.0,None,5.575949103146316,5,2010,11.245046019814627,4.2626798770413155,0,1,0,Wood
1258,30,RL,60.0,8.594339400592892,0,Lvl,Corner,OldTown,Norm,1Fam,1Story,4,7,1940,Gambrel,None,0.0,4,TA,PConc,3,1,Unf,0.0,6.511745329644728,4,6.511745329644728,0.0,6.511745329644728,0.0,1,0,2,3,0,0,Detchd,Unf,308.0,TA,4.48863636973214,7,2008,11.372513311253483,4.23410650459726,1,1,0,Vinyl
1599,20,RL,0.0,9.79701530802561,1,Lvl,Corner,Mitchel,Norm,1Fam,1Story,5,6,1968,Gable,None,0.0,3,Gd,CBlock,3,1,ALQ,6.666956792429207,5.796057750765372,5,7.057036981697891,0.0,7.057036981697891,1.0,1,0,3,4,0,0,Attchd,Unf,257.0,TA,4.406719247264253,2,2008,11.934919875029603,3.713572066704308,0,0,0,Wood
1508,20,RL,68.0,9.161255164285691,0,Bnk,Inside,Edwards,Norm,1Fam,1Story,4,5,1953,Gable,Stone,4.7535901911063645,3,TA,CBlock,4,1,Rec,6.643789733147672,4.976733742420574,3,6.836259277277067,0.0,6.836259277277067,0.0,1,0,2,3,0,0,Attchd,RFn,286.0,TA,4.90527477843843,5,2008,11.502875129116727,4.02535169073515,0,0,0,Metal
615,30,RL,50.0,8.581294116822761,0,HLS,Inside,BrkSide,Norm,1Fam,1Story,4,7,1940,Hip,None,0.0,2,TA,CBlock,3,1,LwQ,5.638354669333745,4.948759890378168,4,6.5638555265321274,0.0,6.5638555265321274,0.0,1,0,2,2,0,0,None,None,0.0,None,5.10594547390058,12,2009,11.320553572322773,4.248495242049359,0,1,0,Vinyl
1815,120,RL,50.0,8.98882050177807,0,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1992,Gable,None,0.0,4,TA,PConc,4,1,GLQ,6.066108090103747,7.044032897274685,4,7.362645270417825,0.0,7.362645270417825,1.0,2,0,2,4,0,0,Attchd,RFn,529.0,TA,0.0,7,2007,12.096257779522967,2.772588722239781,1,0,0,Wood
2712,20,RL,75.0,9.105090961257085,0,Lvl,Corner,Sawyer,Norm,1Fam,1Story,5,6,1966,Gable,None,0.0,3,TA,CBlock,3,1,ALQ,6.651571873589727,5.659482215759621,4,6.966024187106113,0.0,6.966024187106113,1.0,1,0,3,3,0,0,Attchd,Fin,286.0,TA,0.0,6,2006,11.867097278690842,3.713572066704308,1,0,0,Wood
2051,20,RL,62.0,9.568014816247999,0,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,4,3,1964,Gable,None,0.0,3,TA,CBlock,3,1,Rec,6.2422232654551655,5.855071922202427,3,6.913737350659685,0.0,6.913737350659685,1.0,1,0,3,3,0,0,Detchd,Unf,440.0,TA,0.0,7,2007,11.656159633056136,3.784189633918261,0,0,0,Wood
1863,60,FV,0.0,8.860924729719041,0,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,5,2001,Gable,None,0.0,4,TA,PConc,4,1,GLQ,6.6052979209482015,5.768320995793772,5,6.964135612418245,6.771935555839602,7.5652752818989315,1.0,2,1,3,4,1,3,Attchd,Fin,650.0,TA,0.0,5,2007,12.328290278254423,1.9459101490553132,1,0,0,Vinyl
2510,160,FV,30.0,8.064950891749143,0,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,7,5,2005,Gable,None,0.0,4,TA,PConc,4,1,Unf,0.0,6.398594934535208,5,6.255750041753367,6.398594934535208,7.0909098220799835,0.0,2,1,2,4,0,0,Detchd,RFn,480.0,TA,0.0,4,2006,11.87862357740665,0.6931471805599453,1,0,1,Metal
1069,60,RL,112.0,9.708202329350314,1,Lvl,Corner,NridgHt,Norm,1Fam,2Story,8,5,2003,Gable,BrkFace,5.402677381872279,4,TA,PConc,5,4,Unf,0.0,7.476472381163905,5,7.498315870766981,6.787844982309579,7.897668150726906,0.0,2,1,4,4,1,4,BuiltIn,Fin,795.0,TA,5.594711379601839,7,2008,12.821258284620408,1.791759469228055,1,0,0,Vinyl
336,20,RL,76.0,9.464051924856811,0,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,7,1984,Gable,None,0.0,3,TA,CBlock,4,2,Rec,5.337538079701318,3.6109179126442243,3,6.726233402358747,0.0,6.726233402358747,1.0,1,0,2,4,0,0,Attchd,Unf,495.0,TA,6.068425588244111,4,2010,11.917723684090689,3.295836866004329,0,0,0,Vinyl
2417,60,RL,105.0,9.653679132512428,1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6,5,2006,Gable,None,0.0,4,TA,PConc,4,1,Unf,0.0,6.591673732008658,4,6.591673732008658,6.591673732008658,7.284134806195205,0.0,2,1,3,3,0,0,Attchd,RFn,429.0,TA,0.0,5,2006,12.059803326028716,0.0,0,0,0,Vinyl
1962,20,RL,60.0,8.881975184248867,0,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,8,1950,Gable,None,0.0,3,TA,CBlock,3,1,ALQ,5.988961416889864,5.762051382780177,4,6.762729506931879,0.0,6.762729506931879,1.0,1,0,3,4,0,0,Detchd,RFn,720.0,TA,5.272999558563747,7,2007,11.76756768334381,4.060443010546419,0,1,0,Vinyl
372,20,RL,48.0,9.743553514619803,1,Lvl,CulDSac,NWAmes,Norm,1Fam,1Story,6,5,1979,Gable,None,0.0,3,Gd,CBlock,4,1,Unf,0.0,7.217443431696533,3,7.369600720526409,0.0,7.369600720526409,0.0,2,0,3,3,1,3,Attchd,Unf,435.0,TA,5.262690188904886,1,2009,12.106252310247962,3.4339872044851463,0,1,0,Wood
2578,80,RL,125.0,9.210440366976517,0,Lvl,Corner,NAmes,Norm,1Fam,SLvl,5,6,1956,Hip,BrkFace,5.60947179518496,3,TA,CBlock,3,3,BLQ,6.520621127558696,4.605170185988092,5,7.223295679562314,0.0,7.223295679562314,1.0,1,0,3,3,1,3,Basment,RFn,300.0,TA,5.2574953720277815,2,2006,11.904967552746252,3.9318256327243257,1,0,0,Wood
2824,20,RL,75.0,8.993551586299981,0,Lvl,Inside,Edwards,Norm,1Fam,1Story,6,5,2002,Gable,None,0.0,3,TA,PConc,4,3,GLQ,6.16541785423142,4.962844630259907,5,6.818924065275521,0.0,6.818924065275521,1.0,1,0,2,4,0,0,None,None,0.0,None,3.4965075614664802,4,2006,11.672063686308526,1.6094379124341003,0,0,0,Vinyl
471,120,RL,43.0,8.065579427282092,0,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,Gable,BrkFace,2.833213344056216,4,TA,PConc,4,3,GLQ,2.833213344056216,7.213768308118642,5,7.349873704738337,0.0,7.349873704738337,0.0,2,0,2,4,1,3,Attchd,Fin,430.0,TA,4.969813299576001,5,2009,12.167851432709975,1.6094379124341003,1,1,0,Vinyl
1544,160,RM,24.0,7.576097340623111,0,Lvl,Inside,Blueste,Norm,Twnhs,2Story,6,6,1980,Gable,None,0.0,3,Gd,CBlock,4,1,LwQ,4.406719247264253,3.1780538303479458,3,6.57507584059962,6.734591659972948,7.350516171833998,1.0,2,1,3,3,1,3,Attchd,Fin,452.0,TA,5.087596335232384,7,2008,11.925035115797062,3.367295829986474,0,0,0,Metal
2141,20,RL,70.0,8.94910546953925,0,Lvl,Corner,CollgCr,Norm,1Fam,1Story,5,5,1972,Gable,None,0.0,3,TA,CBlock,3,1,LwQ,4.9344739331306915,5.6240175061873385,3,6.78332520060396,0.0,6.78332520060396,1.0,1,0,3,3,0,0,Detchd,Unf,461.0,TA,4.574710978503383,3,2007,11.630708500626612,3.58351893845611,0,0,0,Vinyl
2008,30,RL,98.0,9.074749717669835,1,Lvl,Inside,BrkSide,Norm,1Fam,1Story,5,5,1920,Gable,None,0.0,3,Fa,BrkTil,3,1,BLQ,6.470799503782602,5.602118820879701,3,7.0630481633881725,0.0,7.0630481633881725,0.0,1,0,3,3,1,4,Detchd,Unf,495.0,TA,0.0,5,2007,11.877568578558138,4.477336814478207,1,1,0,Mix
1075,120,RL,89.0,9.015905747298426,1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2007,Hip,BrkFace,6.5722825426940075,5,TA,PConc,5,1,GLQ,7.094234845924755,6.391917113392602,5,7.496097345175956,0.0,7.496097345175956,1.0,2,0,2,5,1,4,Attchd,RFn,944.0,TA,5.351858133476067,6,2008,12.823868388846332,0.6931471805599453,0,1,0,Metal
34,160,RL,24.0,7.732369222284388,0,Lvl,FR2,NPkVill,Norm,Twnhs,2Story,6,6,1975,Gable,None,0.0,3,TA,CBlock,3,1,ALQ,6.244166900663736,5.834810737062605,3,6.752270376141742,6.400257445308821,7.284134806195205,0.0,2,1,3,4,1,3,Attchd,Unf,440.0,TA,5.159055299214529,6,2010,11.917723684090689,3.58351893845611,0,0,0,Wood
847,60,RL,68.0,9.097843340749037,1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2002,Gable,BrkFace,4.564348191467836,4,TA,PConc,4,1,Unf,0.0,6.723832440821209,5,6.723832440821209,6.721425700790643,7.415175109613295,0.0,2,1,3,4,0,0,Attchd,RFn,493.0,TA,4.976733742420574,7,2009,12.180754837545884,2.0794415416798357,1,0,0,Vinyl
1629,80,RL,0.0,9.118882761487347,1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,5,1992,Gable,BrkFace,5.14166355650266,3,TA,PConc,4,1,Unf,0.0,5.953243334287785,4,6.70073110954781,6.508769136971682,7.301822342137932,0.0,2,1,3,4,1,3,Attchd,Fin,392.0,TA,4.61512051684126,7,2007,12.00701176473192,2.772588722239781,1,0,0,Wood
2073,20,RL,0.0,9.312535884290853,0,Lvl,Corner,ClearCr,Norm,1Fam,1Story,6,5,1984,Hip,BrkFace,4.919980925828125,3,TA,PConc,4,1,BLQ,5.703782474656201,0.0,5,7.328437352895162,0.0,7.328437352895162,0.0,2,0,3,3,1,3,Attchd,Fin,552.0,TA,0.0,2,2007,12.111761966058932,3.1780538303479458,1,0,0,Wood
960,20,RL,113.0,9.505916206547065,1,HLS,Corner,Timber,Norm,1Fam,1Story,9,5,2008,Gable,Stone,5.5093883366279774,5,TA,CBlock,5,4,GLQ,7.472500744737558,6.07073772800249,5,7.619233416226805,0.0,7.619233416226805,1.0,2,0,3,5,1,5,Attchd,Fin,780.0,TA,4.51085950651685,7,2009,12.92391243868049,0.6931471805599453,1,0,0,Mix
955,20,RL,82.0,9.312084355859467,0,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,5,1991,Gable,None,0.0,3,TA,PConc,4,1,BLQ,4.02535169073515,7.331714969726466,3,7.3752557780097545,0.0,7.3752557780097545,1.0,2,0,2,3,0,0,Detchd,Unf,672.0,TA,0.0,4,2009,11.931635799828413,2.9444389791664403,0,0,0,Wood
2476,60,RL,65.0,8.962007209588313,0,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,5,2005,Gable,BrkFace,5.153291594497779,4,TA,PConc,4,1,Unf,0.0,6.79346613258001,5,6.79346613258001,6.679599185844383,7.430707082545968,0.0,2,1,3,4,0,0,Attchd,Fin,462.0,TA,4.976733742420574,4,2006,12.122691036591123,0.6931471805599453,1,0,0,Vinyl
1590,90,RM,78.0,8.862341963516347,0,Lvl,Inside,Mitchel,Norm,Duplex,SFoyer,7,5,1997,Gable,BrkFace,5.303304908059076,3,Gd,PConc,4,4,GLQ,7.177782416195197,3.58351893845611,5,7.20414929203594,0.0,7.20414929203594,2.0,2,0,2,3,0,0,Attchd,Fin,784.0,TA,0.0,11,2008,12.237086699059343,2.4849066497880004,0,1,0,Vinyl
2913,90,RL,0.0,9.378985497953893,1,Lvl,Corner,Mitchel,Norm,Duplex,1Story,5,5,1970,Gable,None,0.0,3,TA,CBlock,3,1,BLQ,5.0106352940962555,7.315883504509785,3,7.410347097821024,0.0,7.410347097821024,0.0,2,0,4,3,0,0,2Types,Unf,928.0,TA,0.0,3,2006,11.894780707439258,3.6109179126442243,0,0,0,Wood
149,50,RL,60.0,9.033961124637857,0,Lvl,Inside,NAmes,Norm,1Fam,1.5Fin,4,5,1956,Gable,None,0.0,3,TA,CBlock,3,1,Unf,0.0,6.725033642166843,3,6.725033642166843,6.226536669287466,7.198931240688173,0.0,1,0,3,3,0,0,Attchd,Unf,263.0,TA,0.0,2,2010,11.589886506106357,4.007333185232471,0,0,0,Metal
2525,80,RL,102.0,9.229456489168413,1,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,7,6,1968,Gable,BrkFace,4.969813299576001,3,TA,CBlock,3,1,Unf,0.0,6.3473892096560105,4,7.109062135687172,6.54965074223381,7.560601162768557,0.0,3,0,4,4,1,3,Attchd,RFn,487.0,TA,0.0,9,2006,12.043553716032399,3.6635616461296463,1,1,0,Metal
